🕘️release,#genre#
湖北卫视,http://mingjd.cn:7077/rtp/239.3.1.138:8044$北京联通
吉林卫视,http://mingjd.cn:7077/rtp/239.3.1.240:8172$北京联通
纪实人文,http://mingjd.cn:7077/rtp/239.3.1.212:8060$北京联通
江西卫视,http://mingjd.cn:7077/rtp/239.3.1.123:8164$北京联通
金鹰纪实,http://mingjd.cn:7077/rtp/239.3.1.58:8156$北京联通
辽宁卫视,http://mingjd.cn:7077/rtp/239.3.1.210:8056$北京联通
山东卫视,http://mingjd.cn:7077/rtp/239.3.1.209:8052$北京联通
天津卫视,http://mingjd.cn:7077/rtp/239.3.1.141:1234$北京联通
重庆卫视,http://mingjd.cn:7077/rtp/239.3.1.122:8160$北京联通
卡酷少儿,http://mingjd.cn:7077/rtp/239.3.1.189:8000$北京联通
淘剧场,http://mingjd.cn:7077/rtp/239.3.1.95:8001$北京联通
淘娱乐,http://mingjd.cn:7077/rtp/239.3.1.100:8001$北京联通
淘baby,http://mingjd.cn:7077/rtp/239.3.1.238:8001$北京联通
淘萌宠,http://mingjd.cn:7077/rtp/239.3.1.102:8001$北京联通
淘电影,http://mingjd.cn:7077/rtp/239.3.1.250:8001$北京联通
北京体育,http://mingjd.cn:7077/rtp/239.3.1.243:8000$北京联通
北京财经,http://mingjd.cn:7077/rtp/239.3.1.116:8000$北京联通
北京国际,http://mingjd.cn:7077/rtp/239.3.1.235:8000$北京联通
北京生活,http://mingjd.cn:7077/rtp/239.3.1.117:8000$北京联通
北京文艺,http://mingjd.cn:7077/rtp/239.3.1.242:8000$北京联通
北京新闻,http://mingjd.cn:7077/rtp/239.3.1.159:8000$北京联通
北京精选,http://mingjd.cn:7077/rtp/239.3.1.74:4120$北京联通
北京星影,http://mingjd.cn:7077/rtp/239.3.1.94:4120$北京联通
北京光影,http://mingjd.cn:7077/rtp/239.3.1.84:4120$北京联通
北京喜剧影院,http://mingjd.cn:7077/rtp/239.3.1.91:4120$北京联通
北京家庭影院,http://mingjd.cn:7077/rtp/239.3.1.93:4120$北京联通
北京精选,http://mingjd.cn:7077/rtp/239.3.1.74:4120$北京联通
北京经典电影,http://mingjd.cn:7077/rtp/239.3.1.195:9024$北京联通
北京地理,http://mingjd.cn:7077/rtp/239.3.1.71:4120$北京联通
北京星影,http://mingjd.cn:7077/rtp/239.3.1.94:4120$北京联通
北京光影,http://mingjd.cn:7077/rtp/239.3.1.84:4120$北京联通
北京喜剧影院,http://mingjd.cn:7077/rtp/239.3.1.91:4120$北京联通
北京家庭影院,http://mingjd.cn:7077/rtp/239.3.1.93:4120$北京联通
北京经典电影,http://mingjd.cn:7077/rtp/239.3.1.195:9024$北京联通
北京地理,http://mingjd.cn:7077/rtp/239.3.1.71:4120$北京联通

CCTV1,http://39.150.98.32:7799/tsfile/live/0001_1.m3u8$河南移动酒店
CCTV2,http://39.150.98.32:7799/tsfile/live/0002_1.m3u8$河南移动酒店
CCTV3,http://39.150.98.32:7799/tsfile/live/0003_1.m3u8$河南移动酒店
CCTV4,http://39.150.98.32:7799/tsfile/live/0004_1.m3u8$河南移动酒店
CCTV5,http://39.150.98.32:7799/tsfile/live/0016_1.m3u8$河南移动酒店
CCTV5+,http://39.150.98.32:7799/tsfile/live/0016_5.m3u8$河南移动酒店
CCTV6,http://39.150.98.32:7799/tsfile/live/0006_1.m3u8$河南移动酒店
CCTV7,http://39.150.98.32:7799/tsfile/live/0007_1.m3u8$河南移动酒店
CCTV8,http://39.150.98.32:7799/tsfile/live/0008_1.m3u8$河南移动酒店
CCTV9,http://39.150.98.32:7799/tsfile/live/0009_1.m3u8$河南移动酒店
CCTV10,http://39.150.98.32:7799/tsfile/live/0010_1.m3u8$河南移动酒店
CCTV11,http://39.150.98.32:7799/tsfile/live/0011_1.m3u8$河南移动酒店
CCTV12,http://39.150.98.32:7799/tsfile/live/0012_1.m3u8$河南移动酒店
CCTV13,http://39.150.98.32:7799/tsfile/live/0013_1.m3u8$河南移动酒店
CCTV14,http://39.150.98.32:7799/tsfile/live/0014_1.m3u8$河南移动酒店
CCTV15,http://39.150.98.32:7799/tsfile/live/0015_1.m3u8$河南移动酒店
CCTV17,http://39.150.98.32:7799/tsfile/live/1038_1.m3u8$河南移动酒店
金鹰卡通,http://39.150.98.32:7799/tsfile/live/0018_1.m3u8$河南移动酒店
东方卫视,http://39.150.98.32:7799/tsfile/live/0107_1.m3u8$河南移动酒店
新疆卫视,http://39.150.98.32:7799/tsfile/live/0110_1.m3u8$河南移动酒店
西藏卫视,http://39.150.98.32:7799/tsfile/live/0111_1.m3u8$河南移动酒店
广西卫视,http://39.150.98.32:7799/tsfile/live/0113_1.m3u8$河南移动酒店
海南卫视,http://39.150.98.32:7799/tsfile/live/0114_1.m3u8$河南移动酒店
吉林卫视,http://39.150.98.32:7799/tsfile/live/0116_1.m3u8$河南移动酒店
河北卫视,http://39.150.98.32:7799/tsfile/live/0117_1.m3u8$河南移动酒店
山西卫视,http://39.150.98.32:7799/tsfile/live/0118_1.m3u8$河南移动酒店
云南卫视,http://39.150.98.32:7799/tsfile/live/0119_1.m3u8$河南移动酒店
贵州卫视,http://39.150.98.32:7799/tsfile/live/0120_1.m3u8$河南移动酒店
辽宁卫视,http://39.150.98.32:7799/tsfile/live/0121_1.m3u8$河南移动酒店
北京卫视,http://39.150.98.32:7799/tsfile/live/0122_1.m3u8$河南移动酒店
四川卫视,http://39.150.98.32:7799/tsfile/live/0123_1.m3u8$河南移动酒店
浙江卫视,http://39.150.98.32:7799/tsfile/live/0124_1.m3u8$河南移动酒店
广东卫视,http://39.150.98.32:7799/tsfile/live/0125_1.m3u8$河南移动酒店
深圳卫视,http://39.150.98.32:7799/tsfile/live/0126_1.m3u8$河南移动酒店
江苏卫视,http://39.150.98.32:7799/tsfile/live/0127_1.m3u8$河南移动酒店
湖南卫视,http://39.150.98.32:7799/tsfile/live/0128_1.m3u8$河南移动酒店
安徽卫视,http://39.150.98.32:7799/tsfile/live/0130_1.m3u8$河南移动酒店
山东卫视,http://39.150.98.32:7799/tsfile/live/0131_1.m3u8$河南移动酒店
湖北卫视,http://39.150.98.32:7799/tsfile/live/0132_1.m3u8$河南移动酒店
天津卫视,http://39.150.98.32:7799/tsfile/live/0135_1.m3u8$河南移动酒店
陕西卫视,http://39.150.98.32:7799/tsfile/live/0136_1.m3u8$河南移动酒店
东南卫视,http://39.150.98.32:7799/tsfile/live/0137_1.m3u8$河南移动酒店
江西卫视,http://39.150.98.32:7799/tsfile/live/0138_1.m3u8$河南移动酒店
河南卫视,http://39.150.98.32:7799/tsfile/live/0139_1.m3u8$河南移动酒店
青海卫视,http://39.150.98.32:7799/tsfile/live/0140_1.m3u8$河南移动酒店
甘肃卫视,http://39.150.98.32:7799/tsfile/live/0141_1.m3u8$河南移动酒店
重庆卫视,http://39.150.98.32:7799/tsfile/live/0142_1.m3u8$河南移动酒店
黑龙江卫视,http://39.150.98.32:7799/tsfile/live/0143_1.m3u8$河南移动酒店

CCTV1,http://1.31.14.70:54321/hls/2/index.m3u8$内蒙古联通酒店
CCTV2,http://1.31.14.70:54321/hls/4/index.m3u8$内蒙古联通酒店
CCTV3,http://1.31.14.70:54321/hls/6/index.m3u8$内蒙古联通酒店
CCTV4,http://1.31.14.70:54321/hls/13/index.m3u8$内蒙古联通酒店
CCTV5,http://1.31.14.70:54321/hls/7/index.m3u8$内蒙古联通酒店
CCTV5+
CCTV6,http://1.31.14.70:54321/hls/8/index.m3u8$内蒙古联通酒店
CCTV7,http://1.31.14.70:54321/hls/9/index.m3u8$内蒙古联通酒店
CCTV8,http://1.31.14.70:54321/hls/14/index.m3u8$内蒙古联通酒店
CCTV9,http://1.31.14.70:54321/hls/10/index.m3u8$内蒙古联通酒店
CCTV10,http://1.31.14.70:54321/hls/11/index.m3u8$内蒙古联通酒店
CCTV11,http://1.31.14.70:54321/hls/16/index.m3u8$内蒙古联通酒店
CCTV12,http://1.31.14.70:54321/hls/12/index.m3u8$内蒙古联通酒店
CCTV13,http://1.31.14.70:54321/hls/19/index.m3u8$内蒙古联通酒店
CCTV14,http://1.31.14.70:54321/hls/22/index.m3u8$内蒙古联通酒店
浙江卫视,http://1.31.14.70:54321/hls/1/index.m3u8$内蒙古联通酒店
江苏卫视,http://1.31.14.70:54321/hls/3/index.m3u8$内蒙古联通酒店
吉林卫视,http://1.31.14.70:54321/hls/5/index.m3u8$内蒙古联通酒店
黑龙江卫视,http://1.31.14.70:54321/hls/15/index.m3u8$内蒙古联通酒店
河北卫视,http://1.31.14.70:54321/hls/18/index.m3u8$内蒙古联通酒店
山西卫视,http://1.31.14.70:54321/hls/23/index.m3u8$内蒙古联通酒店
辽宁卫视,http://1.31.14.70:54321/hls/24/index.m3u8$内蒙古联通酒店
北京卫视,http://1.31.14.70:54321/hls/25/index.m3u8$内蒙古联通酒店
天津卫视,http://1.31.14.70:54321/hls/26/index.m3u8$内蒙古联通酒店
东方卫视,http://1.31.14.70:54321/hls/27/index.m3u8$内蒙古联通酒店
广东卫视,http://1.31.14.70:54321/hls/28/index.m3u8$内蒙古联通酒店
安徽卫视,http://1.31.14.70:54321/hls/29/index.m3u8$内蒙古联通酒店
宁夏卫视,http://1.31.14.70:54321/hls/30/index.m3u8$内蒙古联通酒店
新疆卫视,http://1.31.14.70:54321/hls/31/index.m3u8$内蒙古联通酒店
山东卫视,http://1.31.14.70:54321/hls/32/index.m3u8$内蒙古联通酒店
贵州卫视,http://1.31.14.70:54321/hls/33/index.m3u8$内蒙古联通酒店
重庆卫视,http://1.31.14.70:54321/hls/34/index.m3u8$内蒙古联通酒店
湖南卫视,http://1.31.14.70:54321/hls/35/index.m3u8$内蒙古联通酒店
广西卫视,http://1.31.14.70:54321/hls/36/index.m3u8$内蒙古联通酒店
云南卫视,http://1.31.14.70:54321/hls/37/index.m3u8$内蒙古联通酒店
湖北卫视,http://1.31.14.70:54321/hls/39/index.m3u8$内蒙古联通酒店
深圳卫视,http://1.31.14.70:54321/hls/40/index.m3u8$内蒙古联通酒店
四川卫视,http://1.31.14.70:54321/hls/41/index.m3u8$内蒙古联通酒店
江西卫视,http://1.31.14.70:54321/hls/42/index.m3u8$内蒙古联通酒店
青海卫视,http://1.31.14.70:54321/hls/43/index.m3u8$内蒙古联通酒店
河南卫视,http://1.31.14.70:54321/hls/44/index.m3u8$内蒙古联通酒店
甘肃卫视,http://1.31.14.70:54321/hls/45/index.m3u8$内蒙古联通酒店
陕西卫视,http://1.31.14.70:54321/hls/46/index.m3u8$内蒙古联通酒店
内蒙古卫视,http://1.31.14.70:54321/hls/55/index.m3u8$内蒙古联通酒店
金鹰卡通,http://1.31.14.70:54321/hls/20/index.m3u8$内蒙古联通酒店
北京少儿,http://1.31.14.70:54321/hls/38/index.m3u8$内蒙古联通酒店
影视娱乐,http://1.31.14.70:54321/hls/56/index.m3u8$内蒙古联通酒店
第一剧场,http://1.31.14.70:54321/hls/59/index.m3u8$内蒙古联通酒店


CCTV1,http://61.184.46.85:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
CCTV2,http://61.184.46.85:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
CCTV3,http://61.184.46.85:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
CCTV4,http://61.184.46.85:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
CCTV5,http://61.184.46.85:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
CCTV6,http://61.184.46.85:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
CCTV7,http://61.184.46.85:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
CCTV8,http://61.184.46.85:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
CCTV9,http://61.184.46.85:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
CCTV10,http://61.184.46.85:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
CCTV11,http://61.184.46.85:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
CCTV12,http://61.184.46.85:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
CCTV13,http://61.184.46.85:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
CCTV14,http://61.184.46.85:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
CCTV5+,http://61.184.46.85:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
荆州新闻,http://61.184.46.85:85/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
荆州垄上,http://61.184.46.85:85/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
湖北卫视,http://61.184.46.85:85/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
湖北经视,http://61.184.46.85:85/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
湖北影视,http://61.184.46.85:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
湖北生活,http://61.184.46.85:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
湖南卫视,http://61.184.46.85:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
广东卫视,http://61.184.46.85:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
深圳卫视,http://61.184.46.85:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
江苏卫视,http://61.184.46.85:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
安徽卫视,http://61.184.46.85:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
浙江卫视,http://61.184.46.85:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
上海卫视,http://61.184.46.85:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
山东卫视,http://61.184.46.85:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
北京卫视,http://61.184.46.85:85/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
天津卫视,http://61.184.46.85:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
河南卫视,http://61.184.46.85:85/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
河北卫视,http://61.184.46.85:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
黑龙江卫视,http://61.184.46.85:85/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
重庆卫视,http://61.184.46.85:85/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
四川卫视,http://61.184.46.85:85/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
辽宁卫视,http://61.184.46.85:85/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
海南卫视,http://61.184.46.85:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
福建东南卫视,http://61.184.46.85:85/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
风云足球,http://61.184.46.85:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
第一剧场,http://61.184.46.85:85/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
怀旧剧场,http://61.184.46.85:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
CHC家庭影院,http://61.184.46.85:85/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
CHC动作电影,http://61.184.46.85:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
世界地理,http://61.184.46.85:85/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
金鹰纪实,http://61.184.46.85:85/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
卡酷少儿,http://61.184.46.85:85/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信
金鹰卡通,http://61.184.46.85:85/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0$荆州电信


 

CCTV1,http://223.241.247.214:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
CCTV2,http://223.241.247.214:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
CCTV3,http://223.241.247.214:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
CCTV4,http://223.241.247.214:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
CCTV5,http://223.241.247.214:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
CCTV6,http://223.241.247.214:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
CCTV7,http://223.241.247.214:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
CCTV8,http://223.241.247.214:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
CCTV9,http://223.241.247.214:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
CCTV10,http://223.241.247.214:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
CCTV11,http://223.241.247.214:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
CCTV12,http://223.241.247.214:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
CCTV13,http://223.241.247.214:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
CCTV14,http://223.241.247.214:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
CCTV15,http://223.241.247.214:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
马鞍山公共,http://223.241.247.214:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
马鞍山新闻,http://223.241.247.214:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
安徽卫视,http://223.241.247.214:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
安徽公共,http://223.241.247.214:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
北京卫视,http://223.241.247.214:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
东方卫视,http://223.241.247.214:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
天津卫视,http://223.241.247.214:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
重庆卫视,http://223.241.247.214:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
江苏卫视,http://223.241.247.214:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
湖南卫视,http://223.241.247.214:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
浙江卫视,http://223.241.247.214:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
黑龙江卫视,http://223.241.247.214:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
吉林卫视,http://223.241.247.214:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
辽宁卫视,http://223.241.247.214:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
河南卫视,http://223.241.247.214:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
山东卫视,http://223.241.247.214:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
山西卫视,http://223.241.247.214:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
陕西卫视,http://223.241.247.214:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
宁夏卫视,http://223.241.247.214:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
甘肃卫视,http://223.241.247.214:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
湖北卫视,http://223.241.247.214:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
贵州卫视,http://223.241.247.214:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
四川卫视,http://223.241.247.214:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
江西卫视,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
东南卫视,http://223.241.247.214:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
广东卫视,http://223.241.247.214:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
深圳卫视,http://223.241.247.214:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店
广西卫视,http://223.241.247.214:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$安徽电信酒店

 
CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8$合肥移动酒店
CCTV2,http://112.27.235.94:8000/hls/2/index.m3u8$合肥移动酒店
CCTV3,http://112.27.235.94:8000/hls/3/index.m3u8$合肥移动酒店
CCTV4,http://112.27.235.94:8000/hls/4/index.m3u8$合肥移动酒店
CCTV5,http://112.27.235.94:8000/hls/5/index.m3u8$合肥移动酒店
CCTV6,http://112.27.235.94:8000/hls/7/index.m3u8$合肥移动酒店
CCTV7,http://112.27.235.94:8000/hls/8/index.m3u8$合肥移动酒店
CCTV8,http://112.27.235.94:8000/hls/9/index.m3u8$合肥移动酒店
CCTV9,http://112.27.235.94:8000/hls/10/index.m3u8$合肥移动酒店
CCTV10,http://112.27.235.94:8000/hls/11/index.m3u8$合肥移动酒店
CCTV11,http://112.27.235.94:8000/hls/12/index.m3u8$合肥移动酒店
CCTV12,http://112.27.235.94:8000/hls/13/index.m3u8$合肥移动酒店
CCTV13,http://112.27.235.94:8000/hls/14/index.m3u8$合肥移动酒店
CCTV14,http://112.27.235.94:8000/hls/15/index.m3u8$合肥移动酒店
CCTV15,http://112.27.235.94:8000/hls/16/index.m3u8$合肥移动酒店
CCTV5+,http://112.27.235.94:8000/hls/6/index.m3u8$合肥移动酒店
肥西新闻综合,http://112.27.235.94:8000/hls/21/index.m3u8$合肥移动酒店
安徽经济生活,http://112.27.235.94:8000/hls/22/index.m3u8$合肥移动酒店
安徽公共,http://112.27.235.94:8000/hls/23/index.m3u8$合肥移动酒店
安徽影视,http://112.27.235.94:8000/hls/24/index.m3u8$合肥移动酒店
安徽综艺体育,http://112.27.235.94:8000/hls/25/index.m3u8$合肥移动酒店
安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8$合肥移动酒店
北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8$合肥移动酒店
东方卫视,http://112.27.235.94:8000/hls/28/index.m3u8$合肥移动酒店
浙江卫视,http://112.27.235.94:8000/hls/29/index.m3u8$合肥移动酒店
湖南卫视,http://112.27.235.94:8000/hls/31/index.m3u8$合肥移动酒店
江苏卫视,http://112.27.235.94:8000/hls/32/index.m3u8$合肥移动酒店
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8$合肥移动酒店
山东卫视,http://112.27.235.94:8000/hls/34/index.m3u8$合肥移动酒店
四川卫视,http://112.27.235.94:8000/hls/35/index.m3u8$合肥移动酒店
重庆卫视,http://112.27.235.94:8000/hls/36/index.m3u8$合肥移动酒店
河南卫视,http://112.27.235.94:8000/hls/37/index.m3u8$合肥移动酒店
东南卫视,http://112.27.235.94:8000/hls/38/index.m3u8$合肥移动酒店
河北卫视,http://112.27.235.94:8000/hls/39/index.m3u8$合肥移动酒店
云南卫视,http://112.27.235.94:8000/hls/40/index.m3u8$合肥移动酒店
湖北卫视,http://112.27.235.94:8000/hls/41/index.m3u8$合肥移动酒店
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8$合肥移动酒店
陕西卫视,http://112.27.235.94:8000/hls/43/index.m3u8$合肥移动酒店
江西卫视,http://112.27.235.94:8000/hls/44/index.m3u8$合肥移动酒店
贵州卫视,http://112.27.235.94:8000/hls/46/index.m3u8$合肥移动酒店
辽宁卫视,http://112.27.235.94:8000/hls/47/index.m3u8$合肥移动酒店
黑龙江卫视,http://112.27.235.94:8000/hls/48/index.m3u8$合肥移动酒店
重温经典,http://112.27.235.94:8000/hls/50/index.m3u8$合肥移动酒店
合肥新闻,http://112.27.235.94:8000/hls/18/index.m3u8$合肥移动酒店
合肥生活,http://112.27.235.94:8000/hls/19/index.m3u8$合肥移动酒店
合肥科创,http://112.27.235.94:8000/hls/20/index.m3u8$合肥移动酒店

CCTV1,http://jiugong.wulinsy.cn:39901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
CCTV2,http://jiugong.wulinsy.cn:39901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
CCTV3,http://jiugong.wulinsy.cn:39901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
CCTV4,http://jiugong.wulinsy.cn:39901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
CCTV5,http://jiugong.wulinsy.cn:39901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
CCTV6,http://jiugong.wulinsy.cn:39901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
CCTV7,http://jiugong.wulinsy.cn:39901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
CCTV8,http://jiugong.wulinsy.cn:39901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
CCTV9,http://jiugong.wulinsy.cn:39901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
CCTV10,http://jiugong.wulinsy.cn:39901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
CCTV11,http://jiugong.wulinsy.cn:39901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
CCTV12,http://jiugong.wulinsy.cn:39901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
CCTV13,http://jiugong.wulinsy.cn:39901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
CCTV14,http://jiugong.wulinsy.cn:39901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
